Time,dummy,smooth,gdp_statevar,gdp_qnq,debtgdp_ratio_dummy,cpi_ons_qtr,cpi_cloyne_qtr,inf_cpi_ons_qtr,inf_cpi_cloyne_qtr,cpi_log_cloyne_qtr,GDP_index(ONS),GDP_index(cloyne),GDP_log_level(cloyne),Shock,TBILL,bank_rate,consumption_household,consumption_loglevel,gini_tcon,gini_ndcon,gini_inc,gini_wage,inc_p1,inc_p2,inc_p3,inc_p4,inc_p5,wage_p1,wage_p2,wage_p3,wage_p4,wage_p5,house_avg_price_log,hpi_log
01/02/1975,0,0.165643035,-0.195,0,0,,19.9975,,,2.9956072657408397,216390,159100,11.977288214325878,-0.489925505,9.4063,10.5,84394,11.343251588009638,0.29536050000000247,0.28456290000000023,0.24698250000000077,0.31401710000000105,6.885424678,7.233374548,7.507737354,7.734982539216531,8.060452186,6.56597646,7.398548027,7.822969282,8.102503406,8.417744336,9.12467,1.5707
01/05/1975,0,0.000395332,-0.945,-1.6,0,,21.573416,,7.304897842789491,3.0714618159660088,212882,156577,11.961303180743297,-0.076358291,9.5625,9.917,84547,11.34506287173389,0.28584190000000215,0.27527820000000036,0.25070890000000146,0.3227000000000003,6.883355779,7.196954416659899,7.478822710683101,7.725368865,8.074271523,6.551606081,7.373222585,7.797594977,8.095596401,8.458636381,9.15091,1.59737
01/08/1975,0,6.122109860308657e-05,-1.17,-0.3,0,,22.685,,4.900083755785749,3.121703913115927,212192,156305,11.959564505661183,-0.336112164,10.5625,11,83573,11.333475780400702,0.28611840000000155,0.27692810000000034,0.25284070000000036,0.3255326,6.882029410343369,7.187926855,7.4591742978783895,7.718583909958101,8.040871786,6.50305092,7.388886795,7.81376994,8.098018859,8.469342892,9.1806,1.62728
01/11/1975,1,0.013235397453849404,-0.52,1.1,0,,23.550531,,3.675208002741003,3.159148368,214585,158468,11.97330795917191,2.2754515928667187,10.5781,11.583,82739,11.32344635388967,0.28737940000000256,0.2791782000000016,0.24351420000000035,0.3233025,6.888161937,7.1954289,7.481831269,7.708215392,8.031350311,6.595119497,7.385260678,7.800293739153529,8.082546551,8.447061382256589,9.19106,1.63705
01/02/1976,1,0.3126660511265608,-0.095,1.7,0,,24.353072,,3.2954405095176553,3.1926580017353454,218180,161161,11.990159144299684,-1.499600162,8.375,9.417,83182,11.328786257249249,0.2806657,0.2673448000000002,0.24046280000000161,0.3181729000000028,6.891255842,7.184466832,7.455716795,7.705416084967781,8.018777755,6.510480195105461,7.3613771,7.774761586,8.061810269,8.404189638,9.21154,1.65823
01/05/1976,0,0.91064994,0.27999999999999997,-0.1,0,,25.052767,,2.7928851132491608,3.220984280512555,217883,159752,11.981377891723227,0.6642935981270499,10.9688,11.167,83626,11.33410975550552,0.28430770000000066,0.2785328000000016,0.24359659999999997,0.3044626000000007,6.9056965120354095,7.2255480063266395,7.482447790213061,7.723237341,8.063468406,6.583862301310409,7.409478494,7.809322860343671,8.076244081,8.420946197,9.23757,1.68455
01/08/1976,1,0.9956398446036494,0.6549999999999998,1.2,0,,25.825128,,2.990734450570778,3.2513479714309796,220587,161201,11.990407312509369,0.37132866396761877,12.875,12,84348,11.342706376963905,0.28812200000000177,0.2865177000000008,0.2502655000000004,0.3176481000000005,6.895484241,7.2072311584961595,7.477453532796989,7.712974469,8.048920962,6.566663334,7.356214918,7.785591151,8.05954367,8.41210668,9.26103,1.70838
01/11/1976,1,0.9994492793815639,0.905,2.1,0,,27.106194,,4.726100610067201,3.299762262655204,225228,164524,12.010811735202216,1.0328343854764293,13.4688,14.667,84478,11.344246424417426,0.2911719000000008,0.2750165,0.2416210000000015,0.3218684000000009,6.886529004,7.178121809,7.4533550056792395,7.704743322039239,8.014642027,6.530019711,7.3750416948638495,7.802520972,8.085313944,8.436461756,9.27632,1.72277
01/02/1977,1,0.9850379827890821,0.5050000000000001,0.1,0,,28.411442,,4.59409276,3.346791951353798,225362,164902,12.013106637036906,-2.905736982,8.875,11.25,82724,11.323265044472567,0.2840578000000015,0.26566150000000044,0.24635400000000066,0.3175551000000006,6.8942805021402505,7.185255377,7.468449539,7.722526883,8.034101503,6.527663204,7.367150043,7.7728979332445896,8.060855193,8.410954333,9.28387,1.73166
01/05/1977,0,0.9499531406145652,0.35500000000000004,-0.7,0,,29.398209,,3.3565548159753553,3.3809337541216897,223815,164155,12.008566382411017,-0.987627488,7.4688,8.083,82607,11.321849701681062,0.2805308000000019,0.26573400000000036,0.2421004000000021,0.3038405000000019,6.891434581,7.191336061,7.46654638,7.710292886,8.028531811,6.522127402353171,7.404752875,7.768018347067089,8.033300262,8.379031721,9.2989,1.74572
01/08/1977,1,0.8706846458887666,0.23000000000000004,0.7,0,,30.068652,,2.2297075372717035,3.4034831672626438,225295,165448,12.016412225032512,-2.336902639,5.25,7,83629,11.334145628872538,0.2956496000000024,0.2766751000000019,0.24257170000000175,0.3101786999999999,6.8904802624175705,7.1904905902617395,7.465552853,7.693872827,8.013825057,6.546080924,7.3908415065742705,7.763202994,8.036491586,8.373810104,9.32821,1.77495
